Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	122	4.622963243652898	3.1770969850977854E-7	ENSG00000185825, ENSG00000129562, ENSG00000197256, ENSG00000115310, ENSG00000172115, ENSG00000099385, ENSG00000082397, ENSG00000183258, ENSG00000126453, ENSG00000102882, ENSG00000126456, ENSG00000131653, ENSG00000179950, ENSG00000133318, ENSG00000169230, ENSG00000112033, ENSG00000136943, ENSG00000131652, ENSG00000170855, ENSG00000060138, ENSG00000119777, ENSG00000171307, ENSG00000182154, ENSG00000163932, ENSG00000123358, ENSG00000105185, ENSG00000121057, ENSG00000165678, ENSG00000149273, ENSG00000131467, ENSG00000109736, ENSG00000109854, ENSG00000002330, ENSG00000133884, ENSG00000168710, ENSG00000096092, ENSG00000186787, ENSG00000162734, ENSG00000167986, ENSG00000182985, ENSG00000164754, ENSG00000102096, ENSG00000128463, ENSG00000112977, ENSG00000196730, ENSG00000170248, ENSG00000133134, ENSG00000119632, ENSG00000144655, ENSG00000116133, ENSG00000147889, ENSG00000088986, ENSG00000185043, ENSG00000184990, ENSG00000101843, ENSG00000149547, ENSG00000160208, ENSG00000107338, ENSG00000074842, ENSG00000130479, ENSG00000106009, ENSG00000076984, ENSG00000116688, ENSG00000166313, ENSG00000143799, ENSG00000055130, ENSG00000030110, ENSG00000160570, ENSG00000087088, ENSG00000015475, ENSG00000054967, ENSG00000142227, ENSG00000150593, ENSG00000136108, ENSG00000149089, ENSG00000156970, ENSG00000092421, ENSG00000106635, ENSG00000105701, ENSG00000213853, ENSG00000115107, ENSG00000134684, ENSG00000173530, ENSG00000158234, ENSG00000170540, ENSG00000204463, ENSG00000159202, ENSG00000174744, ENSG00000169679, ENSG00000137275, ENSG00000119977, ENSG00000088325, ENSG00000188976, ENSG00000143384, ENSG00000128602, ENSG00000204628, ENSG00000143543, ENSG00000105058, ENSG00000196262, ENSG00000106305, ENSG00000130734, ENSG00000114446, ENSG00000142168, ENSG00000134250, ENSG00000108561, ENSG00000089486, ENSG00000087586, ENSG00000049656, ENSG00000105568, ENSG00000065320, ENSG00000135476, ENSG00000166181, ENSG00000006327, ENSG00000171497, ENSG00000165490, ENSG00000135116, ENSG00000152234, ENSG00000005194, ENSG00000168884, ENSG00000126249, ENSG00000277443, ENSG00000141741	2439	619	19453	1.5719689668625283	0.0019399578306316112	8.091006988715693E-5	7.887143265505253E-5
GOTERM_BP_DIRECT	GO:0006626~protein targeting to mitochondrion	16	0.6062902614626753	6.893490842774115E-7	ENSG00000185825, ENSG00000130204, ENSG00000196683, ENSG00000110711, ENSG00000099800, ENSG00000107959, ENSG00000116688, ENSG00000173726, ENSG00000150779, ENSG00000100216, ENSG00000126953, ENSG00000134809, ENSG00000100225, ENSG00000126768, ENSG00000100300, ENSG00000015475	2439	30	19453	4.25376520431871	0.004204439546481531	1.6853206412414156E-4	1.642856737649927E-4
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	75	2.8419856006062902	8.155634105523495E-7	ENSG00000175582, ENSG00000106367, ENSG00000185825, ENSG00000109519, ENSG00000116729, ENSG00000106803, ENSG00000004059, ENSG00000138674, ENSG00000064601, ENSG00000132254, ENSG00000115234, ENSG00000122218, ENSG00000086598, ENSG00000168374, ENSG00000107651, ENSG00000105197, ENSG00000103496, ENSG00000095139, ENSG00000117408, ENSG00000134287, ENSG00000138768, ENSG00000167291, ENSG00000111540, ENSG00000085733, ENSG00000100934, ENSG00000079332, ENSG00000124207, ENSG00000122705, ENSG00000157020, ENSG00000100216, ENSG00000124209, ENSG00000117280, ENSG00000108774, ENSG00000101463, ENSG00000181789, ENSG00000141367, ENSG00000165997, ENSG00000028528, ENSG00000100280, ENSG00000249915, ENSG00000181163, ENSG00000042753, ENSG00000110047, ENSG00000158623, ENSG00000170348, ENSG00000174903, ENSG00000122958, ENSG00000089248, ENSG00000184840, ENSG00000100284, ENSG00000161203, ENSG00000105402, ENSG00000132329, ENSG00000065000, ENSG00000130227, ENSG00000147041, ENSG00000139719, ENSG00000151502, ENSG00000069329, ENSG00000138069, ENSG00000130340, ENSG00000006125, ENSG00000176986, ENSG00000131871, ENSG00000205339, ENSG00000183020, ENSG00000167552, ENSG00000169696, ENSG00000184432, ENSG00000125995, ENSG00000126768, ENSG00000089597, ENSG00000164885, ENSG00000143761, ENSG00000166900	2439	337	19453	1.7750318452739422	0.004972322470807589	1.8858286121286637E-4	1.838312642516783E-4
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	58	2.197802197802198	8.330721944940104E-7	ENSG00000108349, ENSG00000160208, ENSG00000091542, ENSG00000104824, ENSG00000072062, ENSG00000135486, ENSG00000109917, ENSG00000120948, ENSG00000115875, ENSG00000170892, ENSG00000065978, ENSG00000204272, ENSG00000079785, ENSG00000087365, ENSG00000161547, ENSG00000087087, ENSG00000100461, ENSG00000128563, ENSG00000179950, ENSG00000147140, ENSG00000105705, ENSG00000111786, ENSG00000170860, ENSG00000131652, ENSG00000175756, ENSG00000100813, ENSG00000224578, ENSG00000088247, ENSG00000063244, ENSG00000132819, ENSG00000121774, ENSG00000100650, ENSG00000213246, ENSG00000174231, ENSG00000112941, ENSG00000265241, ENSG00000131981, ENSG00000160075, ENSG00000125944, ENSG00000108561, ENSG00000125743, ENSG00000165526, ENSG00000183431, ENSG00000051596, ENSG00000160710, ENSG00000141994, ENSG00000109971, ENSG00000108883, ENSG00000099995, ENSG00000174720, ENSG00000090060, ENSG00000143368, ENSG00000011304, ENSG00000084463, ENSG00000167112, ENSG00000215251, ENSG00000125755, ENSG00000122566	2439	238	19453	1.9436847309649568	0.005078798441718657	1.8858286121286637E-4	1.838312642516783E-4
GOTERM_BP_DIRECT	GO:0015986~ATP synthesis coupled proton transport	15	0.5683971201212581	9.219853599729154E-7	ENSG00000110955, ENSG00000156411, ENSG00000165629, ENSG00000241468, ENSG00000099624, ENSG00000154518, ENSG00000116459, ENSG00000169020, ENSG00000154723, ENSG00000152234, ENSG00000167863, ENSG00000173915, ENSG00000159199, ENSG00000185883, ENSG00000241837	2439	27	19453	4.431005421165323	0.005619329289613284	1.913488885748278E-4	1.865275978613914E-4
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	18	0.6820765441455097	9.291094499312544E-7	ENSG00000107798, ENSG00000147383, ENSG00000112972, ENSG00000172893, ENSG00000131473, ENSG00000173409, ENSG00000113161, ENSG00000116133, ENSG00000160285, ENSG00000143815, ENSG00000167508, ENSG00000160211, ENSG00000079459, ENSG00000147155, ENSG00000163344, ENSG00000100243, ENSG00000167315, ENSG00000160752	2439	38	19453	3.7780151485725386	0.005662626145743088	1.913488885748278E-4	1.865275978613914E-4
GOTERM_BP_DIRECT	GO:0061077~chaperone-mediated protein folding	20	0.757862826828344	9.674393661399763E-7	ENSG00000135624, ENSG00000155660, ENSG00000136827, ENSG00000204220, ENSG00000155959, ENSG00000150753, ENSG00000171497, ENSG00000004478, ENSG00000113068, ENSG00000166794, ENSG00000120885, ENSG00000110172, ENSG00000088832, ENSG00000156261, ENSG00000162735, ENSG00000126602, ENSG00000146731, ENSG00000163468, ENSG00000106211, ENSG00000140553	2439	46	19453	3.467743373085905	0.005895544933096741	1.913488885748278E-4	1.865275978613914E-4
GOTERM_BP_DIRECT	GO:0045333~cellular respiration	19	0.7199696854869269	9.705195591982432E-7	ENSG00000164919, ENSG00000178741, ENSG00000176340, ENSG00000156467, ENSG00000127540, ENSG00000173660, ENSG00000127184, ENSG00000111775, ENSG00000131174, ENSG00000131143, ENSG00000112695, ENSG00000135940, ENSG00000172115, ENSG00000010256, ENSG00000189043, ENSG00000184076, ENSG00000164405, ENSG00000126267, ENSG00000179091	2439	42	19453	3.608104414377477	0.005914259924265641	1.913488885748278E-4	1.865275978613914E-4
GOTERM_BP_DIRECT	GO:1903241~U2-type prespliceosome assembly	14	0.5305039787798408	1.1847800213679983E-6	ENSG00000102241, ENSG00000099995, ENSG00000169976, ENSG00000143368, ENSG00000139343, ENSG00000125835, ENSG00000143977, ENSG00000100028, ENSG00000125743, ENSG00000183431, ENSG00000100410, ENSG00000087365, ENSG00000182004, ENSG00000125870	2439	24	19453	4.652555692223589	0.007215224161761125	2.2629298408128766E-4	2.2059123022845418E-4
GOTERM_BP_DIRECT	GO:0035307~positive regulation of protein dephosphorylation	15	0.5683971201212581	1.6310211413474183E-6	ENSG00000196262, ENSG00000158828, ENSG00000119383, ENSG00000198668, ENSG00000177628, ENSG00000112640, ENSG00000166311, ENSG00000011304, ENSG00000143933, ENSG00000176915, ENSG00000160014, ENSG00000165802, ENSG00000163932, ENSG00000125755, ENSG00000127445	2439	28	19453	4.272755227552276	0.009919285467149264	3.0208488533077033E-4	2.9447345333781565E-4
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	19	0.7199696854869269	2.2033079341005842E-6	ENSG00000091140, ENSG00000198431, ENSG00000197496, ENSG00000197930, ENSG00000163170, ENSG00000136810, ENSG00000131871, ENSG00000165672, ENSG00000184470, ENSG00000117450, ENSG00000100823, ENSG00000117592, ENSG00000082641, ENSG00000108262, ENSG00000167815, ENSG00000126432, ENSG00000123131, ENSG00000233276, ENSG00000182512	2439	44	19453	3.44409966826941	0.013376363490369303	3.960770027418462E-4	3.8609731386386124E-4
GOTERM_BP_DIRECT	GO:0043687~post-translational protein modification	26	0.9852216748768473	3.130587081600051E-6	ENSG00000134910, ENSG00000159377, ENSG00000129084, ENSG00000154229, ENSG00000178999, ENSG00000136930, ENSG00000008018, ENSG00000100804, ENSG00000100567, ENSG00000277791, ENSG00000118939, ENSG00000100387, ENSG00000123143, ENSG00000101182, ENSG00000126067, ENSG00000148331, ENSG00000130725, ENSG00000142507, ENSG00000159267, ENSG00000159069, ENSG00000041357, ENSG00000077463, ENSG00000143106, ENSG00000163932, ENSG00000123374, ENSG00000162302	2439	76	19453	2.7285664961912777	0.018952281799112236	5.466899497925575E-4	5.329153666335173E-4
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	65	2.4630541871921183	3.2716821742145554E-6	ENSG00000185627, ENSG00000175063, ENSG00000108106, ENSG00000239857, ENSG00000129084, ENSG00000115233, ENSG00000177889, ENSG00000055130, ENSG00000188021, ENSG00000100225, ENSG00000276043, ENSG00000130706, ENSG00000100387, ENSG00000182446, ENSG00000108344, ENSG00000101182, ENSG00000094880, ENSG00000154277, ENSG00000111667, ENSG00000077721, ENSG00000170142, ENSG00000041357, ENSG00000173456, ENSG00000176248, ENSG00000204463, ENSG00000159202, ENSG00000135018, ENSG00000132388, ENSG00000182670, ENSG00000204308, ENSG00000163930, ENSG00000135506, ENSG00000051108, ENSG00000108523, ENSG00000099804, ENSG00000136878, ENSG00000154582, ENSG00000158828, ENSG00000141552, ENSG00000162298, ENSG00000159593, ENSG00000185651, ENSG00000100567, ENSG00000102226, ENSG00000118939, ENSG00000204619, ENSG00000167986, ENSG00000130985, ENSG00000138629, ENSG00000138942, ENSG00000116455, ENSG00000103549, ENSG00000108671, ENSG00000129559, ENSG00000072609, ENSG00000161057, ENSG00000188997, ENSG00000079999, ENSG00000124226, ENSG00000167716, ENSG00000130939, ENSG00000100991, ENSG00000078902, ENSG00000103266, ENSG00000110906	2439	289	19453	1.7938672466309438	0.01979794907940835	5.554589291333156E-4	5.41463399832509E-4
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	56	2.122015915119363	4.13253684884342E-6	ENSG00000105355, ENSG00000106367, ENSG00000049245, ENSG00000004059, ENSG00000164292, ENSG00000115234, ENSG00000122218, ENSG00000157191, ENSG00000084733, ENSG00000198818, ENSG00000168374, ENSG00000125843, ENSG00000103496, ENSG00000133318, ENSG00000129250, ENSG00000134287, ENSG00000118640, ENSG00000100934, ENSG00000079332, ENSG00000204389, ENSG00000122705, ENSG00000204388, ENSG00000117280, ENSG00000181789, ENSG00000107521, ENSG00000141367, ENSG00000165997, ENSG00000242802, ENSG00000103197, ENSG00000100280, ENSG00000180398, ENSG00000130733, ENSG00000042753, ENSG00000130294, ENSG00000158623, ENSG00000164077, ENSG00000100528, ENSG00000143771, ENSG00000168118, ENSG00000109971, ENSG00000161203, ENSG00000103111, ENSG00000105402, ENSG00000065000, ENSG00000139719, ENSG00000138107, ENSG00000170043, ENSG00000171135, ENSG00000138069, ENSG00000006125, ENSG00000058799, ENSG00000183020, ENSG00000139190, ENSG00000184432, ENSG00000203879, ENSG00000143761	2439	238	19453	1.876661119552372	0.02494179995323853	6.826504113548915E-4	6.654501228488945E-4
GOTERM_BP_DIRECT	GO:0000278~mitotic cell cycle	41	1.5536187949981053	4.332172000749561E-6	ENSG00000107798, ENSG00000176014, ENSG00000080986, ENSG00000203760, ENSG00000173465, ENSG00000137267, ENSG00000178999, ENSG00000136159, ENSG00000141552, ENSG00000137285, ENSG00000166851, ENSG00000166197, ENSG00000134690, ENSG00000137100, ENSG00000102901, ENSG00000188229, ENSG00000087586, ENSG00000161547, ENSG00000101057, ENSG00000108559, ENSG00000094880, ENSG00000196230, ENSG00000197102, ENSG00000117724, ENSG00000133895, ENSG00000204843, ENSG00000167553, ENSG00000113141, ENSG00000138160, ENSG00000167552, ENSG00000123416, ENSG00000088325, ENSG00000128989, ENSG00000147400, ENSG00000101224, ENSG00000011485, ENSG00000143420, ENSG00000149503, ENSG00000141367, ENSG00000143543, ENSG00000163930	2439	154	19453	2.123429870662343	0.02613081624856617	6.967956649626663E-4	6.792389679069969E-4
GOTERM_BP_DIRECT	GO:0000281~mitotic cytokinesis	24	0.9094353921940129	4.510344361481177E-6	ENSG00000111737, ENSG00000137807, ENSG00000070367, ENSG00000136108, ENSG00000135476, ENSG00000115306, ENSG00000112984, ENSG00000130340, ENSG00000133026, ENSG00000117632, ENSG00000178999, ENSG00000170248, ENSG00000115163, ENSG00000172757, ENSG00000166851, ENSG00000011426, ENSG00000134690, ENSG00000182473, ENSG00000101421, ENSG00000161800, ENSG00000090889, ENSG00000149503, ENSG00000109103, ENSG00000143543	2439	68	19453	2.8149916793285583	0.027190776971702357	7.068519163428963E-4	6.890418386078167E-4
GOTERM_BP_DIRECT	GO:0010498~proteasomal protein catabolic process	17	0.6441834028040925	5.144819054065134E-6	ENSG00000101182, ENSG00000126067, ENSG00000110107, ENSG00000142507, ENSG00000197312, ENSG00000165280, ENSG00000159377, ENSG00000129084, ENSG00000041357, ENSG00000204463, ENSG00000136930, ENSG00000008018, ENSG00000100804, ENSG00000143106, ENSG00000100567, ENSG00000277791, ENSG00000167986	2439	38	19453	3.5681254180962867	0.030955955872896235	7.861283514611525E-4	7.663207981030016E-4
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	51	1.9325502084122772	5.28112300056063E-6	ENSG00000108349, ENSG00000160208, ENSG00000092199, ENSG00000114503, ENSG00000135486, ENSG00000109917, ENSG00000120948, ENSG00000115875, ENSG00000065978, ENSG00000100028, ENSG00000181817, ENSG00000126457, ENSG00000122692, ENSG00000087365, ENSG00000161547, ENSG00000100461, ENSG00000130520, ENSG00000128563, ENSG00000179950, ENSG00000096746, ENSG00000147140, ENSG00000105705, ENSG00000131652, ENSG00000100813, ENSG00000224578, ENSG00000088247, ENSG00000063244, ENSG00000132819, ENSG00000103005, ENSG00000182872, ENSG00000089280, ENSG00000174231, ENSG00000265241, ENSG00000131981, ENSG00000139343, ENSG00000143977, ENSG00000108561, ENSG00000125743, ENSG00000165526, ENSG00000051596, ENSG00000109971, ENSG00000108883, ENSG00000105248, ENSG00000112739, ENSG00000105568, ENSG00000204560, ENSG00000174720, ENSG00000143368, ENSG00000011304, ENSG00000084463, ENSG00000125835	2439	211	19453	1.9278023585923065	0.03176292452643015	7.872737507177212E-4	7.674373374961032E-4
GOTERM_BP_DIRECT	GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	27	1.0231148162182644	5.565786620619226E-6	ENSG00000130311, ENSG00000165280, ENSG00000133265, ENSG00000177628, ENSG00000068903, ENSG00000141551, ENSG00000166851, ENSG00000142208, ENSG00000087586, ENSG00000100387, ENSG00000105373, ENSG00000103363, ENSG00000107404, ENSG00000111667, ENSG00000105723, ENSG00000077463, ENSG00000120885, ENSG00000204389, ENSG00000204388, ENSG00000116030, ENSG00000101843, ENSG00000079999, ENSG00000072609, ENSG00000188612, ENSG00000204628, ENSG00000160445, ENSG00000103266	2439	83	19453	2.59454052371849	0.03344606988338816	8.099544720291598E-4	7.89546587753556E-4
GOTERM_BP_DIRECT	GO:0015031~protein transport	89	3.372489579386131	7.217277568484144E-6	ENSG00000070367, ENSG00000135404, ENSG00000099940, ENSG00000162627, ENSG00000105438, ENSG00000114745, ENSG00000174851, ENSG00000133103, ENSG00000173402, ENSG00000116521, ENSG00000157191, ENSG00000205726, ENSG00000162231, ENSG00000141252, ENSG00000198818, ENSG00000086598, ENSG00000169223, ENSG00000100345, ENSG00000125844, ENSG00000125843, ENSG00000105197, ENSG00000167645, ENSG00000130402, ENSG00000173171, ENSG00000095139, ENSG00000105669, ENSG00000132507, ENSG00000075785, ENSG00000117724, ENSG00000110697, ENSG00000134049, ENSG00000118640, ENSG00000085415, ENSG00000100934, ENSG00000157020, ENSG00000132182, ENSG00000182473, ENSG00000094914, ENSG00000123595, ENSG00000111737, ENSG00000242802, ENSG00000180398, ENSG00000105974, ENSG00000092531, ENSG00000130734, ENSG00000040531, ENSG00000110047, ENSG00000112984, ENSG00000008952, ENSG00000058262, ENSG00000198925, ENSG00000177548, ENSG00000189171, ENSG00000176658, ENSG00000144746, ENSG00000120533, ENSG00000253626, ENSG00000102900, ENSG00000095319, ENSG00000183155, ENSG00000143771, ENSG00000165006, ENSG00000100284, ENSG00000168118, ENSG00000147457, ENSG00000167987, ENSG00000108559, ENSG00000131238, ENSG00000123570, ENSG00000132329, ENSG00000163904, ENSG00000139719, ENSG00000116857, ENSG00000105726, ENSG00000069329, ENSG00000196531, ENSG00000171135, ENSG00000171497, ENSG00000170248, ENSG00000176108, ENSG00000227500, ENSG00000120742, ENSG00000136240, ENSG00000147400, ENSG00000103544, ENSG00000145741, ENSG00000203879, ENSG00000149823, ENSG00000140497	2439	444	19453	1.5987546587177583	0.043153368161071404	0.0010258604767110486	0.0010000125523960122
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	15	0.5683971201212581	7.464957029548032E-6	ENSG00000178982, ENSG00000158417, ENSG00000114867, ENSG00000114503, ENSG00000009307, ENSG00000110321, ENSG00000173812, ENSG00000172239, ENSG00000082153, ENSG00000079785, ENSG00000100664, ENSG00000106263, ENSG00000106682, ENSG00000106211, ENSG00000147677	2439	31	19453	3.8592627861762487	0.044600773526307425	0.001036950394649945	0.0010108230450465267
GOTERM_BP_DIRECT	GO:0006099~tricarboxylic acid cycle	16	0.6062902614626753	7.800802235683574E-6	ENSG00000091483, ENSG00000172340, ENSG00000105953, ENSG00000117118, ENSG00000168291, ENSG00000204370, ENSG00000131473, ENSG00000067829, ENSG00000146701, ENSG00000166411, ENSG00000062485, ENSG00000100412, ENSG00000143252, ENSG00000014641, ENSG00000131828, ENSG00000101365	2439	35	19453	3.6460844608446084	0.04655991156608541	0.0010486814176070606	0.001022258489218401
GOTERM_BP_DIRECT	GO:0001732~formation of cytoplasmic translation initiation complex	11	0.4168245547555892	7.89256302518403E-6	ENSG00000178982, ENSG00000084623, ENSG00000149100, ENSG00000130811, ENSG00000125977, ENSG00000107581, ENSG00000100664, ENSG00000106263, ENSG00000175390, ENSG00000104131, ENSG00000147677	2439	17	19453	5.160818078769022	0.047094495031889894	0.0010486814176070606	0.001022258489218401
GOTERM_BP_DIRECT	GO:0006122~mitochondrial electron transport, ubiquinol to cytochrome c	10	0.378931413414172	8.317158039183943E-6	ENSG00000010256, ENSG00000156467, ENSG00000127540, ENSG00000184076, ENSG00000173660, ENSG00000233954, ENSG00000164405, ENSG00000169021, ENSG00000179091, ENSG00000172115	2439	14	19453	5.697006970069701	0.04956421768070374	0.0010815844667126013	0.001054332502073573
GOTERM_BP_DIRECT	GO:0030433~ubiquitin-dependent ERAD pathway	26	0.9852216748768473	1.120400410635398E-5	ENSG00000135506, ENSG00000051108, ENSG00000127022, ENSG00000106803, ENSG00000044574, ENSG00000165280, ENSG00000077232, ENSG00000188021, ENSG00000162298, ENSG00000108588, ENSG00000182446, ENSG00000115307, ENSG00000138942, ENSG00000198833, ENSG00000204463, ENSG00000135018, ENSG00000179218, ENSG00000136986, ENSG00000131871, ENSG00000100519, ENSG00000148719, ENSG00000130939, ENSG00000204308, ENSG00000109501, ENSG00000100350, ENSG00000103266	2439	81	19453	2.5601364655621865	0.06618716975616645	0.0014266431895424067	0.0013906970097011878
