gene_id,CK0816,	gene_id	CK0816	CK0817	CK0818	CK0819	CK0820	CK0821	CK0822	CK0823	CK0824
ENSG00000241563	ENSG00000241563|CORT	68	44	29	26	76	79	45	125	106
ENSG00000054523	ENSG00000054523|KIF1B	3816	3076	3138	2460	2329	2225	4445	2888	3107
ENSG00000264881	ENSG00000264881	2	1	1	1	1	0	2	0	3
ENSG00000199562	ENSG00000199562|RNU6-37P	14	8	13	93	74	79	87	72	64
ENSG00000264501	ENSG00000264501|RN7SL731P	1	1	1	1	1	1	1	1	1
ENSG00000284735	ENSG00000284735	52	41	23	46	33	35	91	61	45
ENSG00000175262	ENSG00000175262|C1orf127	4	0	0	5	2	0	5	5	8
ENSG00000130940	ENSG00000130940|CASZ1	99	154	158	104	108	95	139	112	116
ENSG00000272078	ENSG00000272078	26	33	27	40	45	40	56	31	46
ENSG00000203469	ENSG00000203469	0	0	0	0	1	0	0	1	1
ENSG00000160049	ENSG00000160049|DFFA	3363	2177	3080	2205	2285	2270	5177	3678	3857
ENSG00000142655	ENSG00000142655|PEX14	209	186	210	128	106	106	217	147	163
ENSG00000287727	ENSG00000287727	45	29	30	22	26	29	38	35	30
ENSG00000243267	ENSG00000243267|RN7SL614P	3	3	0	1	1	3	3	4	1
ENSG00000284646	ENSG00000284646	0	0	0	0	0	0	0	0	0
ENSG00000235643	ENSG00000235643|LINC01647	2	4	5	3	8	4	23	20	38
ENSG00000204624	ENSG00000204624|DISP3	0	20	17	5	11	10	10	12	21
ENSG00000285833	ENSG00000285833	0	0	0	0	0	0	0	0	0
ENSG00000120942	ENSG00000120942|UBIAD1	434	354	390	199	278	212	410	285	363
ENSG00000238199	ENSG00000238199|UBE2V2P3	20	4	10	12	7	7	13	21	17
ENSG00000215785	ENSG00000215785|CFL1P6	0	1	0	0	0	0	0	0	0
ENSG00000120948	ENSG00000120948|TARDBP	4322	3076	3970	2030	1946	1885	4020	2947	3278
ENSG00000009724	ENSG00000009724|MASP2	54	16	32	39	212	33	71	89	341
ENSG00000116649	ENSG00000116649|SRM	497	597	424	242	160	176	396	316	261
ENSG00000171824	ENSG00000171824|EXOSC10	2267	1620	2515	1076	920	976	2053	1327	1467
ENSG00000226849	ENSG00000226849	61	25	33	23	22	32	47	54	80
ENSG00000230337	ENSG00000230337|EXOSC10-AS1	15	21	22	0	9	3	4	9	10
ENSG00000284708	ENSG00000284708	0	3	0	5	6	7	16	10	5
ENSG00000116661	ENSG00000116661|FBXO2	11	5	8	3	10	12	13	13	13
ENSG00000132879	ENSG00000132879|FBXO44	142	137	211	192	121	137	359	199	239
ENSG00000116670	ENSG00000116670|MAD2L2	408	294	443	195	209	211	450	356	348
ENSG00000116663	ENSG00000116663|FBXO6	3	9	22	14	12	21	26	11	22
ENSG00000162490	ENSG00000162490|DRAXIN	1	2	0	7	12	12	9	5	6
ENSG00000198793	ENSG00000198793|MTOR	3554	2760	3848	1883	1719	1901	2745	2384	2709
ENSG00000225602	ENSG00000225602|MTOR-AS1	12	20	13	7	10	9	20	11	24
ENSG00000171819	ENSG00000171819|ANGPTL7	52	54	49	22	24	21	35	38	43
ENSG00000253086	ENSG00000253086|RNU6-537P	1	1	4	2	1	1	1	1	1
ENSG00000207451	ENSG00000207451|RNU6-291P	2	4	5	3	2	4	2	3	2
ENSG00000238173	ENSG00000238173|RPL39P6	3	4	3	3	2	3	7	1	4
ENSG00000120937	ENSG00000120937|NPPB	0	5	18	0	8	7	0	5	5
ENSG00000224904	ENSG00000224904|SBF1P2	1	3	1	5	2	13	5	6	5
ENSG00000177674	ENSG00000177674|AGTRAP	209	147	372	105	81	119	221	123	153
ENSG00000215910	ENSG00000215910|C1orf167	0	4	7	18	12	58	18	19	1
ENSG00000177553	ENSG00000177553|C1orf167-AS1	0	0	0	0	0	0	14	5	0
ENSG00000177000	ENSG00000177000|MTHFR	393	310	478	352	289	279	517	378	496
ENSG00000011021	ENSG00000011021|CLCN6	451	327	507	390	324	375	510	450	500
ENSG00000175206	ENSG00000175206|NPPA	7	6	14	11	6	11	5	14	22
ENSG00000276470	ENSG00000276470	1	1	1	1	1	1	1	3	1
ENSG00000278852	ENSG00000278852	1	3	1	1	1	1	1	1	1
ENSG00000275915	ENSG00000275915	1	0	1	1	1	1	1	1	1
ENSG00000283789	ENSG00000283789|MIR7846	0	0	0	0	0	0	0	0	0
ENSG00000028137	ENSG00000028137|TNFRSF1B	2	2	3	5	2	9	3	3	3
ENSG00000263676	ENSG00000263676|MIR4632	0	0	0	0	1	0	0	0	0
ENSG00000120949	ENSG00000120949|TNFRSF8	8	5	0	0	0	6	2	6	10
ENSG00000201135	ENSG00000201135|RNU6-777P	0	0	0	0	0	0	0	1	0
ENSG00000227875	ENSG00000227875|RPL23AP89	0	0	0	0	0	0	0	4	0
ENSG00000285604	ENSG00000285604	0	0	0	0	0	2	0	0	0
ENSG00000229484	ENSG00000229484|LINC02766	4	4	0	3	3	9	5	8	12
ENSG00000288927	ENSG00000288927	5	2	0	6	9	6	11	2	13
ENSG00000272482	ENSG00000272482	6	4	0	9	11	8	27	20	19
ENSG00000157330	ENSG00000157330|CFAP107	0	0	0	0	0	0	0	1	4
ENSG00000221340	ENSG00000221340|RNU6ATAC18P	0	0	0	0	0	1	1	0	3
ENSG00000162496	ENSG00000162496|DHRS3	31	20	39	82	85	98	189	121	115
ENSG00000276830	ENSG00000276830|MIR6730	0	0	0	0	1	1	1	1	1
ENSG00000179172	ENSG00000179172|HNRNPCL1	6	3	11	2	2	2	6	2	2
ENSG00000243073	ENSG00000243073|PRAMEF4	0	0	0	0	1	0	0	0	0
ENSG00000274764	ENSG00000274764|PRAMEF27	2	0	0	0	0	0	0	0	0
ENSG00000277058	ENSG00000277058|HNRNPCL3	1	1	1	2	1	1	1	1	2
ENSG00000275774	ENSG00000275774|HNRNPCL2	3	3	8	1	0	3	2	1	1
ENSG00000179412	ENSG00000179412|HNRNPCL4	1	1	2	1	1	1	1	1	2
ENSG00000285646	ENSG00000285646	90	72	39	87	82	141	131	257	214
ENSG00000083444	ENSG00000083444|PLOD1	585	494	711	203	170	217	449	306	398
ENSG00000116688	ENSG00000116688|MFN2	2412	1781	2278	919	897	925	1577	1408	1511
ENSG00000199347	ENSG00000199347|RNU5E-1	235	335	76	162	236	221	452	234	311
ENSG00000201801	ENSG00000201801|RNU5E-4P	43	28	9	30	28	35	73	62	63
ENSG00000116685	ENSG00000116685|KIAA2013	465	393	471	160	142	175	322	247	327
ENSG00000287384	ENSG00000287384	1	4	3	2	2	4	2	3	5
ENSG00000270914	ENSG00000270914	1	0	1	2	1	2	0	2	1
ENSG00000116691	ENSG00000116691|MIIP	272	225	309	135	124	144	288	218	246
ENSG00000202461	ENSG00000202461|Y_RNA	2	2	0	1	1	0	3	0	0
ENSG00000276869	ENSG00000276869|MIR6729	1	0	0	0	0	0	0	0	1
ENSG00000243539	ENSG00000243539|RN7SL649P	1	1	0	1	0	0	1	2	0
ENSG00000204505	ENSG00000204505|PRAMEF9	0	0	0	0	1	0	0	0	0
ENSG00000279169	ENSG00000279169|PRAMEF13	0	0	0	0	0	0	0	0	0
ENSG00000279804	ENSG00000279804|PRAMEF18	0	0	0	0	0	0	0	0	0
ENSG00000162494	ENSG00000162494|LRRC38	0	0	0	0	0	0	4	0	0
ENSG00000259961	ENSG00000259961	2	0	0	0	0	0	0	0	0
ENSG00000222952	ENSG00000222952|RNA5SP41	1	0	1	0	1	2	3	0	0
ENSG00000237445	ENSG00000237445	0	0	0	0	0	0	0	0	0
ENSG00000162493	ENSG00000162493|PDPN	288	227	383	164	117	107	252	164	164
ENSG00000048707	ENSG00000048707|VPS13D	2674	1886	2623	2116	2032	2116	3216	2528	2698
ENSG00000239149	ENSG00000239149|SNORA59A	17	7	12	20	23	25	54	32	31
ENSG00000116731	ENSG00000116731|PRDM2	773	899	634	482	442	409	835	557	624
ENSG00000289380	ENSG00000289380	25	24	16	11	18	13	17	30	21
ENSG00000278480	ENSG00000278480|ZBTB2P1	0	0	6	0	0	0	0	0	0
ENSG00000228140	ENSG00000228140|EFHD2-AS1	7	12	9	12	28	19	32	29	19
ENSG00000162438	ENSG00000162438|CTRC	5	4	4	20	11	7	23	15	11
ENSG00000142634	ENSG00000142634|EFHD2	274	233	272	119	106	119	218	167	151
ENSG00000142621	ENSG00000142621|FHAD1	85	121	160	98	78	83	216	113	141
ENSG00000236045	ENSG00000236045	0	0	0	2	0	0	0	0	0
ENSG00000233485	ENSG00000233485|FHAD1-AS1	9	10	5	0	3	0	0	11	7
ENSG00000142615	ENSG00000142615|CELA2A	2	7	0	17	0	0	0	4	4
ENSG00000215704	ENSG00000215704|CELA2B	3	0	0	0	0	0	0	0	6
ENSG00000132906	ENSG00000132906|CASP9	194	157	160	110	104	87	194	129	135
ENSG00000116138	ENSG00000116138|DNAJC16	794	552	773	569	580	612	934	683	773
ENSG00000251866	ENSG00000251866|SCARNA21B	0	1	1	3	4	2	3	2	4
ENSG00000272510	ENSG00000272510	5	2	7	2	10	3	6	4	3
ENSG00000116771	ENSG00000116771|AGMAT	65	45	78	45	44	59	52	74	74
ENSG00000237301	ENSG00000237301	21	9	14	22	31	21	29	38	54
ENSG00000189337	ENSG00000189337|KAZN	245	167	170	154	126	120	325	190	195
ENSG00000234593	ENSG00000234593|KAZN-AS1	9	9	6	10	3	6	15	8	7
ENSG00000175147	ENSG00000175147|TMEM51-AS1	4	30	2	13	35	14	25	10	22
ENSG00000171729	ENSG00000171729|TMEM51	47	51	50	26	32	39	53	46	61
ENSG00000204464	ENSG00000204464|TMEM51-AS2	0	4	6	11	4	0	4	5	6
ENSG00000252151	ENSG00000252151|RNU6-1265P	1	1	0	0	0	0	0	0	0
ENSG00000231606	ENSG00000231606	6	14	7	8	11	5	18	9	4
ENSG00000235829	ENSG00000235829|TBCAP2	7	2	8	6	6	4	10	4	16
ENSG00000287756	ENSG00000287756	4	1	7	6	3	10	13	6	8
ENSG00000215720	ENSG00000215720|MFFP1	5	5	4	4	0	8	0	10	3
ENSG00000252417	ENSG00000252417|RNU7-179P	0	1	1	0	1	0	1	0	1
ENSG00000236500	ENSG00000236500|CD24P1	0	0	0	0	0	0	1	0	2
ENSG00000197312	ENSG00000197312|DDI2	3112	2172	2483	1610	1606	1447	2731	2144	2333
ENSG00000271742	ENSG00000271742	0	0	0	5	0	0	0	0	0
ENSG00000116786	ENSG00000116786|PLEKHM2	730	723	768	579	509	635	825	594	749
ENSG00000237938	ENSG00000237938	11	29	19	14	11	20	30	23	36
ENSG00000162461	ENSG00000162461|SLC25A34	10	6	3	18	29	6	23	15	36
ENSG00000224459	ENSG00000224459|SLC25A34-AS1	0	0	0	5	4	1	0	2	3
ENSG00000162460	ENSG00000162460|TMEM82	0	3	0	5	0	0	0	0	0
ENSG00000235084	ENSG00000235084|CHCHD2P6	13	17	17	10	5	9	6	9	9
ENSG00000215695	ENSG00000215695|RSC1A1	56	14	41	52	11	36	104	23	39
ENSG00000232456	ENSG00000232456|FAM131C2P	1	0	0	1	0	0	0	0	0
ENSG00000173641	ENSG00000173641|HSPB7	0	0	0	0	7	0	0	6	2
ENSG00000186510	ENSG00000186510|CLCNKA	0	0	0	0	3	0	0	5	4
ENSG00000185519	ENSG00000185519|FAM131C	6	7	0	10	8	8	13	0	6
ENSG00000184908	ENSG00000184908|CLCNKB	6	8	12	14	13	13	21	16	24
ENSG00000234166	ENSG00000234166|ARHGEF19-AS1	0	0	0	0	0	0	0	0	0
ENSG00000142632	ENSG00000142632|ARHGEF19	24	21	26	23	26	27	45	31	24
ENSG00000142627	ENSG00000142627|EPHA2	223	292	177	157	79	128	217	119	138
ENSG00000227959	ENSG00000227959|EPHA2-AS1	0	7	0	3	5	0	12	12	5
ENSG00000233929	ENSG00000233929|MT1XP1	4	5	6	2	1	2	3	3	3
ENSG00000291077	ENSG00000291077	0	0	0	10	0	4	8	8	11
ENSG00000237276	ENSG00000237276|ANO7L1	0	0	0	0	21	7	15	0	13
ENSG00000288398	ENSG00000288398	86	90	102	42	73	63	118	74	99
ENSG00000132881	ENSG00000132881|CPLANE2	40	30	47	28	25	24	63	43	61
ENSG00000037637	ENSG00000037637|FBXO42	804	640	811	639	676	706	1025	745	871
ENSG00000162458	ENSG00000162458|FBLIM1	124	144	155	120	112	90	208	149	163
ENSG00000116809	ENSG00000116809|ZBTB17	322	257	387	302	253	273	475	367	425
ENSG00000224321	ENSG00000224321|RPL12P14	12	7	17	8	5	12	17	8	6
ENSG00000233954	ENSG00000233954|UQCRHL	257	207	268	85	100	96	298	146	174
ENSG00000178715	ENSG00000178715	19	12	11	20	14	27	38	36	48
ENSG00000179743	ENSG00000179743|SPEN-AS1	128	112	87	91	100	76	247	162	179
ENSG00000065526	ENSG00000065526|SPEN	6915	6957	3433	6062	4651	3961	9583	6047	5825
ENSG00000270620	ENSG00000270620	10	7	8	9	9	24	20	8	20
ENSG00000234607	ENSG00000234607	6	8	10	8	4	2	9	10	18
ENSG00000055070	ENSG00000055070|SZRD1	1446	1144	1308	424	406	438	920	663	646
ENSG00000187144	ENSG00000187144|SPATA21	7	16	14	34	29	34	48	56	47
ENSG00000226457	ENSG00000226457|RPL22P3	19	8	15	20	12	21	27	23	13
ENSG00000157191	ENSG00000157191|NECAP2	562	422	696	283	317	318	460	414	503
ENSG00000290842	ENSG00000290842|CROCCP3	166	147	215	204	203	191	353	309	345
ENSG00000226029	ENSG00000226029|LINC01772	80	82	73	80	107	131	141	164	155
ENSG00000080947	ENSG00000080947|CROCCP3	5	0	10	0	0	3	5	4	6
ENSG00000285853	ENSG00000285853	0	0	0	0	0	0	12	17	13
ENSG00000224174	ENSG00000224174	0	0	0	0	0	0	0	0	0
ENSG00000261135	ENSG00000261135	5	6	15	22	30	24	51	56	60
ENSG00000206652	ENSG00000206652|RNU1-1	3186	5027	1115	5739	5292	5831	8389	6733	6741
ENSG00000290849	ENSG00000290849	0	0	0	0	0	0	0	0	0
ENSG00000268869	ENSG00000268869|ESPNP	0	0	0	0	0	0	0	3	0
ENSG00000279151	ENSG00000279151	0	0	0	0	0	0	0	0	0
ENSG00000280114	ENSG00000280114	1	1	1	1	2	1	1	0	1
ENSG00000236698	ENSG00000236698|EIF1AXP1	356	316	349	153	186	164	255	208	235
ENSG00000225710	ENSG00000225710|PDE4DIPP8	0	0	0	0	0	0	0	0	2
ENSG00000291072	ENSG00000291072|CROCCP2	735	474	897	466	366	477	903	581	627
ENSG00000283773	ENSG00000283773	0	1	1	1	1	1	1	1	1
ENSG00000233421	ENSG00000233421|LINC01783	14	7	8	30	22	14	24	30	42
ENSG00000277344	ENSG00000277344|RNU1-6P	1	1	0	1	1	0	0	1	1
ENSG00000219481	ENSG00000219481|NBPF1	1410	1149	1367	719	730	676	1085	859	964
ENSG00000271732	ENSG00000271732	8	3	3	2	7	7	7	8	5
ENSG00000215908	ENSG00000215908|CROCCP2	128	111	189	88	54	80	109	103	107
ENSG00000186301	ENSG00000186301|MST1P2	21	0	35	19	18	0	42	24	31
ENSG00000282143	ENSG00000282143	4	2	6	3	10	12	16	10	11
ENSG00000207513	ENSG00000207513|RNU1-3	3154	5038	1101	5719	5305	5780	8357	6603	6777
ENSG00000266634	ENSG00000266634|MIR3972	0	0	0	0	0	0	0	0	0
ENSG00000142619	ENSG00000142619|PADI3	2	6	14	0	0	1	4	2	4
ENSG00000142623	ENSG00000142623|PADI1	4	3	3	0	0	2	0	0	0
ENSG00000117115	ENSG00000117115|PADI2	16	9	17	18	14	13	45	15	13
ENSG00000117148	ENSG00000117148|ACTL8	0	0	2	0	0	0	0	0	0
ENSG00000179023	ENSG00000179023|KLHDC7A	1	0	1	0	0	0	3	0	4
ENSG00000225478	ENSG00000225478	2	0	0	0	0	0	0	0	0
ENSG00000074964	ENSG00000074964|ARHGEF10L	87	60	107	79	66	70	133	87	119
ENSG00000276747	ENSG00000276747|PADI6	0	3	0	0	7	6	0	0	0
ENSG00000227751	ENSG00000227751|RCC2-AS1	0	0	0	0	0	0	0	0	0
ENSG00000179051	ENSG00000179051|RCC2	3625	3012	3473	1255	1182	1326	2418	1701	1944
ENSG00000290096	ENSG00000290096	4	2	2	0	1	3	3	1	1
ENSG00000179002	ENSG00000179002|TAS1R2	2	0	0	0	0	0	0	0	1
ENSG00000009709	ENSG00000009709|PAX7	11	15	13	13	15	11	18	19	28
ENSG00000230035	ENSG00000230035|IGSF21-AS1	0	0	0	0	0	0	0	0	0
ENSG00000117154	ENSG00000117154|IGSF21	3	8	4	0	2	2	3	0	2
ENSG00000280222	ENSG00000280222	11	9	7	2	9	6	5	5	4
ENSG00000290850	ENSG00000290850	0	0	2	0	4	0	0	4	1
ENSG00000227684	ENSG00000227684|CROCCP4	0	0	0	2	0	2	1	0	0
ENSG00000186715	ENSG00000186715|MST1L	0	0	0	0	0	0	0	0	0
ENSG00000290851	ENSG00000290851	24	12	21	15	25	18	35	47	32
ENSG00000223643	ENSG00000223643	0	0	1	0	1	0	1	3	2
ENSG00000230239	ENSG00000230239|PDE4DIPP9	0	0	0	0	0	1	0	0	3
ENSG00000263811	ENSG00000263811|MIR3675	0	0	0	0	0	0	0	0	0
ENSG00000228549	ENSG00000228549	8	3	2	11	5	9	16	16	26
ENSG00000277234	ENSG00000277234|RNU1-5P	0	0	0	0	0	1	0	1	1
ENSG00000238142	ENSG00000238142	2	4	2	2	10	8	5	9	6
ENSG00000235241	ENSG00000235241	0	0	0	0	0	1	0	0	2
ENSG00000058453	ENSG00000058453|CROCC	207	182	336	147	127	121	315	209	213
ENSG00000117122	ENSG00000117122|MFAP2	53	40	61	28	41	25	83	58	66
ENSG00000286898	ENSG00000286898	0	0	0	0	0	0	0	0	0
ENSG00000226526	ENSG00000226526	0	2	0	3	0	2	2	0	0
ENSG00000159363	ENSG00000159363|ATP13A2	628	543	724	180	134	168	314	242	298
ENSG00000288636	ENSG00000288636	0	0	0	1	0	1	0	0	1
ENSG00000117118	ENSG00000117118|SDHB	1371	750	1492	434	338	367	822	488	567
ENSG00000282740	ENSG00000282740	4	2	5	5	9	12	19	11	12
ENSG00000207389	ENSG00000207389|RNU1-4	3417	5483	1230	6171	5734	6272	9110	7201	7295
ENSG00000207005	ENSG00000207005|RNU1-2	3135	5085	1121	5773	5329	5854	8479	6700	8239
ENSG00000272426	ENSG00000272426	2	3	2	4	16	8	5	10	11
ENSG00000290122	ENSG00000290122	5	3	3	4	2	5	7	6	8
ENSG00000159423	ENSG00000159423|ALDH4A1	127	105	174	47	51	50	88	77	63
ENSG00000265606	ENSG00000265606|MIR4695	0	0	1	0	0	1	1	0	0
ENSG00000221662	ENSG00000221662|MIR1290	0	2	1	0	0	2	1	1	1
ENSG00000169991	ENSG00000169991|IFFO2	248	241	246	144	129	124	286	230	261
ENSG00000158748	ENSG00000158748|HTR6	14	7	9	18	6	8	28	8	22
ENSG00000162542	ENSG00000162542|TMCO4	70	65	152	47	37	49	63	65	76
ENSG00000077549	ENSG00000077549|CAPZB	827	837	735	335	331	303	586	449	493
ENSG00000173436	ENSG00000173436|MICOS10	588	301	561	199	237	230	421	248	288
ENSG00000201609	ENSG00000201609|RNU4-28P	0	1	0	0	0	2	0	0	0
ENSG00000235185	ENSG00000235185|MICOS10-DT	0	0	0	0	0	0	0	0	0
ENSG00000158747	ENSG00000158747|NBL1	80	78	76	0	56	46	96	73	67
ENSG00000270136	ENSG00000270136|MICOS10-NBL1	6	0	0	20	5	4	6	11	6
ENSG00000240490	ENSG00000240490|RN7SL277P	4	6	5	5	2	4	9	4	5
ENSG00000226396	ENSG00000226396	28	18	30	22	24	16	35	28	32
ENSG00000162545	ENSG00000162545|CAMK2N1	49	47	43	43	45	29	91	59	55
ENSG00000169914	ENSG00000169914|OTUD3	1514	872	1180	1554	1358	1362	2525	1447	1691
ENSG00000215520	ENSG00000215520|RPS4XP4	3	2	1	8	8	5	3	18	12
ENSG00000183114	ENSG00000183114|FAM43B	1	4	1	14	13	8	17	8	9
ENSG00000090432	ENSG00000090432|MUL1	330	294	330	200	198	212	324	271	307
ENSG00000127463	ENSG00000127463|EMC1	2074	1489	1789	1147	1065	939	2065	1357	1512
ENSG00000053371	ENSG00000053371|AKR7A2	351	249	500	236	180	161	452	315	304
ENSG00000040487	ENSG00000040487|SLC66A1	196	207	268	106	99	113	150	144	159
ENSG00000272084	ENSG00000272084	45	45	36	28	29	45	23	35	53
ENSG00000127481	ENSG00000127481|UBR4	9048	9300	7156	6806	5695	5963	10210	7250	8309
ENSG00000230424	ENSG00000230424|EMC1-AS1	31	19	6	7	13	0	41	10	19
ENSG00000053372	ENSG00000053372|MRTO4	1278	926	1029	643	541	615	1170	914	1018
ENSG00000286064	ENSG00000286064	15	16	18	18	18	9	21	21	15
ENSG00000211454	ENSG00000211454|AKR7L	65	38	49	32	53	44	66	61	53
ENSG00000162482	ENSG00000162482|AKR7A3	26	17	35	18	19	21	31	18	36
ENSG00000270728	ENSG00000270728	34	18	20	17	24	22	26	19	28
ENSG00000200403	ENSG00000200403|RNU6-1099P	2	4	3	5	2	3	1	1	4
ENSG00000244038	ENSG00000244038|DDOST	2300	1470	2205	573	490	659	1080	843	970
ENSG00000117245	ENSG00000117245|KIF17	61	57	66	94	55	83	224	124	148
ENSG00000235432	ENSG00000235432	0	0	0	0	5	0	0	7	6
ENSG00000158828	ENSG00000158828|PINK1	333	293	520	119	160	167	253	248	268
ENSG00000284005	ENSG00000284005|MIR6084	1	1	1	1	1	1	1	1	1
ENSG00000117242	ENSG00000117242|PINK1-AS	487	397	607	174	225	203	315	250	273
ENSG00000227001	ENSG00000227001|NBPF2P	25	11	32	18	19	15	28	12	16
ENSG00000187952	ENSG00000187952|HS6ST1P1	19	39	18	7	8	13	16	9	19
ENSG00000233431	ENSG00000233431|LINC02596	0	0	0	0	3	0	0	0	0
ENSG00000117298	ENSG00000117298|ECE1	526	499	560	293	224	239	478	300	461
ENSG00000231105	ENSG00000231105|ECE1-AS1	17	20	18	14	12	8	27	14	31
ENSG00000236936	ENSG00000236936	5	0	8	4	0	0	7	1	0
ENSG00000162551	ENSG00000162551|ALPL	17	18	15	10	26	26	26	28	27
ENSG00000289715	ENSG00000289715	0	0	0	0	0	0	0	0	0
ENSG00000142794	ENSG00000142794|NBPF3	405	282	459	258	183	210	394	248	288
ENSG00000176378	ENSG00000176378|PFN1P10	1	3	3	1	0	2	1	2	0
ENSG00000076864	ENSG00000076864|RAP1GAP	36	38	40	59	40	54	102	37	82
ENSG00000187942	ENSG00000187942|LDLRAD2	2	0	0	0	0	4	4	5	7
ENSG00000142798	ENSG00000142798|HSPG2	163	162	175	102	105	83	218	100	141
ENSG00000232037	ENSG00000232037|RPL21P29	4	8	9	2	4	3	10	3	3
ENSG00000090686	ENSG00000090686|USP48	2252	1519	2117	1345	1152	1191	2236	1455	1656
ENSG00000231978	ENSG00000231978	6	4	6	8	12	4	14	6	7
ENSG00000189410	ENSG00000189410|SH2D5	74	70	91	103	97	123	205	179	184
ENSG00000233069	ENSG00000233069	0	3	2	0	4	0	5	0	0
ENSG00000127483	ENSG00000127483|HP1BP3	6511	4127	6097	3009	3301	3234	5535	4268	4701
ENSG00000075151	ENSG00000075151|EIF4G3	5720	4193	4288	3558	3964	4123	5571	4725	5218
ENSG00000251914	ENSG00000251914|RNU7-200P	0	2	1	1	2	0	3	1	4
ENSG00000221808	ENSG00000221808|MIR1256	2	4	6	6	1	5	6	5	6
ENSG00000233072	ENSG00000233072|RPS15AP6	65	44	35	26	26	29	42	43	48
ENSG00000236073	ENSG00000236073	11	8	14	5	8	10	18	17	21
ENSG00000235112	ENSG00000235112|HSPE1P27	55	40	50	26	58	41	53	50	44
ENSG00000287192	ENSG00000287192	4	6	1	1	1	0	2	6	4
ENSG00000234397	ENSG00000234397|PPIAP34	6	4	4	6	4	9	6	7	5
ENSG00000070886	ENSG00000070886|EPHA8	17	24	29	81	39	46	83	47	58
ENSG00000227868	ENSG00000227868|TEX46	0	0	3	13	17	23	16	22	18
ENSG00000219073	ENSG00000219073|CELA3B	0	0	0	0	0	0	0	2	1
ENSG00000285959	ENSG00000285959	0	0	0	0	1	0	0	0	2
ENSG00000142789	ENSG00000142789|CELA3A	0	0	0	0	0	2	0	3	1
ENSG00000228397	ENSG00000228397|LINC01635	3	1	2	2	6	8	12	5	7
ENSG00000218510	ENSG00000218510|LINC00339	52	34	65	83	53	39	135	154	66
ENSG00000289694	ENSG00000289694	0	0	0	1	0	0	0	0	0
ENSG00000285794	ENSG00000285794	0	0	0	1	1	1	1	1	1
ENSG00000070831	ENSG00000070831|CDC42	5467	3626	5852	2494	2844	2947	4386	3844	4133
ENSG00000285873	ENSG00000285873	0	11	7	19	20	29	19	30	24
ENSG00000273610	ENSG00000273610|RN7SL386P	1	2	1	2	2	1	2	2	3
ENSG00000201919	ENSG00000201919|RNU6-1022P	1	0	0	0	0	0	0	0	1
ENSG00000278124	ENSG00000278124|RN7SL186P	1	2	1	2	2	1	2	2	3
ENSG00000201273	ENSG00000201273|RNU6-776P	2	0	0	0	0	0	0	0	1
ENSG00000285752	ENSG00000285752|CDC42-AS1	59	51	86	97	124	138	157	147	160
ENSG00000230068	ENSG00000230068|CDC42-IT1	39	26	34	18	31	31	29	46	41
ENSG00000271428	ENSG00000271428|MPHOSPH6P1	49	46	39	28	39	22	58	54	53
ENSG00000162552	ENSG00000162552|WNT4	106	90	57	120	128	100	124	202	190
ENSG00000184677	ENSG00000184677|ZBTB40	2215	1895	1830	1079	938	922	1773	1323	1495
ENSG00000237200	ENSG00000237200|ZBTB40-IT1	15	15	8	5	8	10	16	8	11
ENSG00000133216	ENSG00000133216|EPHB2	272	211	251	135	120	126	202	142	183
ENSG00000225952	ENSG00000225952	0	0	0	0	5	0	4	5	2
ENSG00000264014	ENSG00000264014|MIR4253	0	0	0	0	0	0	0	0	0
ENSG00000265422	ENSG00000265422|MIR4684	1	0	0	0	1	1	0	0	0
ENSG00000215381	ENSG00000215381|RPL29P6	1	5	1	4	10	5	10	6	3
ENSG00000004487	ENSG00000004487|KDM1A	3706	2342	3233	2131	1885	1828	3743	2562	2649
ENSG00000169641	ENSG00000169641|LUZP1	1408	1299	1101	839	865	1000	1573	1324	1421
ENSG00000240553	ENSG00000240553	10	14	11	13	9	8	26	10	18
ENSG00000263793	ENSG00000263793|MIR3115	1	1	1	2	4	2	5	4	1
ENSG00000266802	ENSG00000266802	2	2	2	4	2	2	2	2	2
ENSG00000229010	ENSG00000229010	13	14	9	11	23	9	38	31	25
ENSG00000206935	ENSG00000206935|RNU6-514P	5	4	1	2	8	5	8	8	5
ENSG00000252578	ENSG00000252578|RNU6-135P	6	4	1	3	5	1	1	2	4
ENSG00000289014	ENSG00000289014	13	10	6	12	15	11	12	16	24
ENSG00000179546	ENSG00000179546|HTR1D	5	13	14	32	45	42	33	43	77
ENSG00000088280	ENSG00000088280|ASAP3	163	126	248	150	167	151	327	189	255
ENSG00000235052	ENSG00000235052	5	5	0	4	7	7	10	8	0
ENSG00000007968	ENSG00000007968|E2F2	622	690	610	676	689	710	1285	952	1162
ENSG00000117318	ENSG00000117318|ID3	621	475	761	459	386	357	953	533	619
ENSG00000285802	ENSG00000285802	0	0	0	0	0	4	2	0	0
ENSG00000197880	ENSG00000197880|MDS2	2	0	0	0	0	0	0	0	0
ENSG00000261326	ENSG00000261326|LINC01355	926	506	834	837	855	803	1584	1203	1205
ENSG00000125944	ENSG00000125944|HNRNPR	8149	4945	7742	3265	3424	3503	6170	4860	5026
ENSG00000249087	ENSG00000249087|ZNF436-AS1	54	33	58	19	43	46	106	59	64
ENSG00000204219	ENSG00000204219|TCEA3	23	10	5	27	19	12	31	23	9
ENSG00000232482	ENSG00000232482	0	0	0	0	0	0	0	0	0
