gene_id	CK0816_S1.htseq.count	CK0817_S2.htseq.count	CK0818_S3.htseq.count	CK0819_S4.htseq.count	CK0820_S5.htseq.count	CK0821_S6.htseq.count	CK0822_S7.htseq.count	CK0823_S8.htseq.count	CK0824_S9.htseq.count
ENSG00000248994	0	0	6	0	2	0	1	3	3
ENSG00000248995	1	0	1	0	2	1	2	1	6
ENSG00000248996	5	0	1	1	0	1	3	1	3
ENSG00000248998	0	0	0	0	0	0	8	1	3
ENSG00000249000	0	0	0	0	0	0	0	0	1
ENSG00000249001	3	1	0	1	4	2	1	0	4
ENSG00000249002	0	0	0	0	3	0	2	1	4
ENSG00000249003	0	0	0	0	1	0	0	0	0
ENSG00000249004	1	0	1	3	5	1	1	2	5
ENSG00000249005	0	0	0	0	0	0	0	0	0
ENSG00000249006	110	84	64	99	81	78	113	140	127
ENSG00000249007	0	0	1	0	0	0	0	0	1
ENSG00000249008	0	0	0	0	0	0	0	0	0
ENSG00000249012	24	31	44	32	13	29	57	34	40
ENSG00000249013	0	0	0	0	1	0	0	0	0
ENSG00000249014	7	0	4	1	3	0	2	1	1
ENSG00000249016	0	0	0	0	0	0	0	0	0
ENSG00000249017	27	24	18	22	9	18	14	31	25
ENSG00000249018	0	0	0	0	0	0	0	0	0
ENSG00000249019	37	29	48	20	31	14	56	27	49
ENSG00000249020	21	19	19	21	21	22	20	9	11
ENSG00000249021	0	0	0	0	0	0	2	0	1
ENSG00000249022	0	0	0	0	0	0	0	1	0
ENSG00000249023	19	10	6	29	7	16	37	31	18
ENSG00000249025	1	0	0	1	0	3	0	0	2
ENSG00000249026	5	1	6	14	16	19	19	10	22
ENSG00000249028	47	20	56	26	51	14	46	52	56
ENSG00000249031	7	3	5	0	3	3	4	2	4
ENSG00000249035	0	0	3	11	2	3	19	6	1
ENSG00000249036	2	2	7	8	7	8	5	1	8
ENSG00000249038	0	0	0	0	0	0	0	0	0
ENSG00000249041	0	0	0	0	0	0	0	0	0
ENSG00000249042	94	94	98	81	91	47	148	114	111
ENSG00000249045	0	0	0	0	0	0	0	0	0
ENSG00000249047	9	11	18	23	7	8	16	17	14
ENSG00000249048	0	1	0	0	0	1	0	0	0
ENSG00000249049	3	1	2	6	4	4	15	6	10
ENSG00000249050	0	0	1	5	1	6	6	0	1
ENSG00000249051	0	0	0	0	0	0	0	0	0
ENSG00000249052	1	0	0	0	0	0	0	1	0
ENSG00000249053	0	0	0	0	0	0	0	0	0
ENSG00000249054	0	0	0	0	0	0	0	0	0
ENSG00000249055	13	10	5	10	4	9	16	21	4
ENSG00000249056	1	0	0	0	0	2	2	1	1
ENSG00000249057	17	9	7	6	16	21	27	22	20
ENSG00000249061	0	0	0	1	0	0	1	0	0
ENSG00000249064	1	0	1	0	2	4	3	2	3
ENSG00000249065	1	0	0	4	9	10	5	1	6
ENSG00000249066	0	0	0	0	0	0	0	0	0
ENSG00000249068	21	25	24	8	17	41	25	21	18
ENSG00000249069	158	78	148	324	319	292	721	398	438
ENSG00000249071	0	0	0	1	0	0	2	0	0
ENSG00000249072	0	0	0	0	1	1	1	0	0
ENSG00000249073	0	0	0	2	0	1	1	1	2
ENSG00000249074	0	0	0	0	0	0	0	0	0
ENSG00000249077	5	2	4	5	1	0	9	5	3
ENSG00000249079	0	0	0	0	1	0	0	0	0
ENSG00000249081	0	0	0	5	0	0	3	5	0
ENSG00000249082	2	7	4	8	3	0	3	5	6
ENSG00000249084	52	31	45	27	42	30	73	34	35
ENSG00000249085	0	1	1	3	2	4	3	3	4
ENSG00000249086	0	0	0	0	0	0	0	0	0
ENSG00000249087	42	30	49	15	31	44	94	53	54
ENSG00000249089	12	9	3	1	6	1	3	8	12
ENSG00000249091	0	0	0	1	0	2	7	4	4
ENSG00000249092	0	0	0	0	2	0	0	5	0
ENSG00000249094	0	0	0	1	2	8	3	3	2
ENSG00000249096	6	5	11	41	35	64	37	62	41
ENSG00000249098	20	4	30	10	3	12	24	8	26
ENSG00000249099	0	0	0	0	0	0	0	0	0
ENSG00000249100	0	0	1	8	8	5	3	1	2
ENSG00000249101	0	0	0	0	0	0	0	0	0
ENSG00000249102	0	0	1	2	4	2	5	9	3
ENSG00000249104	0	0	0	0	0	0	0	0	0
ENSG00000249105	0	0	0	0	0	0	0	0	0
ENSG00000249106	4	3	8	24	12	15	23	12	23
ENSG00000249109	0	0	0	0	0	7	0	0	4
ENSG00000249111	0	0	3	0	0	0	0	0	0
ENSG00000249112	21	21	17	42	39	52	115	51	57
ENSG00000249114	0	1	0	3	3	2	6	0	5
ENSG00000249115	1323	835	1538	1160	1030	1007	2057	1338	1583
ENSG00000249116	5	1	0	2	1	0	1	0	5
ENSG00000249119	1	1	2	0	0	0	5	1	1
ENSG00000249122	0	0	0	5	1	1	0	0	1
ENSG00000249125	0	2	0	1	0	2	1	5	1
ENSG00000249127	0	0	0	0	1	0	0	0	0
ENSG00000249128	0	0	2	0	2	2	2	1	2
ENSG00000249129	214	156	166	120	117	84	183	116	154
ENSG00000249131	1	0	0	26	30	21	7	29	19
ENSG00000249135	0	0	0	0	0	0	0	0	0
ENSG00000249138	8	7	0	0	0	1	6	9	4
ENSG00000249139	0	0	0	2	2	0	1	1	4
ENSG00000249140	16	24	24	14	18	20	37	30	9
ENSG00000249141	1	0	8	1	5	2	3	6	0
ENSG00000249142	0	2	2	0	0	4	0	0	1
ENSG00000249145	0	0	0	10	3	1	4	2	4
ENSG00000249148	0	1	2	1	13	7	27	21	14
ENSG00000249149	2	0	1	0	1	2	5	1	3
ENSG00000249150	0	0	0	2	1	5	3	0	5
ENSG00000249152	0	0	0	0	0	0	0	0	1
ENSG00000249153	6	2	5	10	8	11	29	9	7
ENSG00000249156	0	0	0	0	0	0	1	0	0
ENSG00000249157	0	0	0	0	0	1	0	1	0
ENSG00000249158	2	3	2	2	8	13	7	23	12
ENSG00000249159	0	0	4	3	0	0	1	0	0
ENSG00000249160	1	4	0	20	6	15	4	9	17
ENSG00000249162	0	0	0	0	0	0	0	0	0
ENSG00000249163	0	1	4	4	10	10	9	7	8
ENSG00000249166	0	0	0	0	0	0	0	0	0
ENSG00000249167	4	5	6	15	22	26	31	41	46
ENSG00000249169	0	1	0	0	0	3	2	2	0
ENSG00000249170	0	6	1	5	6	3	3	4	4
ENSG00000249171	0	0	0	6	8	2	0	3	1
ENSG00000249173	0	0	0	0	1	0	0	1	0
ENSG00000249174	0	0	0	0	0	0	0	0	0
ENSG00000249175	0	2	0	0	0	0	0	0	4
ENSG00000249176	4	0	0	16	3	11	8	12	6
ENSG00000249177	3	1	1	5	9	6	21	4	10
ENSG00000249180	4	0	8	1	2	2	18	12	5
ENSG00000249183	0	0	0	0	0	0	0	0	0
ENSG00000249184	0	0	0	1	2	2	2	0	3
ENSG00000249186	1	0	0	0	2	0	0	0	4
ENSG00000249188	4	9	3	1	0	1	7	3	7
ENSG00000249189	1	1	0	0	1	2	0	5	4
ENSG00000249191	0	0	0	0	0	0	0	0	0
ENSG00000249192	1	4	2	1	4	0	0	4	3
ENSG00000249193	10	8	11	5	1	2	34	6	0
ENSG00000249196	8	3	15	4	1	6	1	5	1
ENSG00000249197	0	0	0	0	0	0	0	0	0
ENSG00000249198	0	0	2	0	0	1	1	1	0
ENSG00000249199	0	1	0	0	0	0	1	0	0
ENSG00000249200	0	0	0	0	0	0	0	0	0
ENSG00000249201	0	1	0	1	1	0	0	1	0
ENSG00000249203	0	0	0	0	2	1	3	0	1
ENSG00000249206	9	13	7	17	11	19	35	5	14
ENSG00000249207	47	31	47	101	60	60	84	90	144
ENSG00000249209	0	0	0	0	0	0	0	0	0
ENSG00000249210	2	1	4	7	2	1	5	5	13
ENSG00000249212	50	47	69	54	58	42	99	97	70
ENSG00000249213	0	0	0	0	0	0	0	1	4
ENSG00000249215	0	2	1	8	4	10	8	18	20
ENSG00000249216	3	0	3	3	2	7	1	8	2
ENSG00000249219	0	0	1	0	0	0	0	0	1
ENSG00000249222	10	4	13	9	16	14	18	19	10
ENSG00000249225	0	0	0	1	0	1	0	1	1
ENSG00000249226	0	0	0	0	0	0	0	0	0
ENSG00000249228	0	1	0	0	0	0	0	0	0
ENSG00000249229	0	1	0	2	1	1	0	2	0
ENSG00000249230	2	2	0	2	0	0	0	2	0
ENSG00000249231	0	0	0	1	0	0	0	0	0
ENSG00000249234	11	4	22	12	12	8	32	15	28
ENSG00000249235	0	0	0	0	0	0	0	0	0
ENSG00000249236	2	3	1	12	20	15	22	16	14
ENSG00000249237	1	3	2	3	7	10	10	7	8
ENSG00000249238	1	2	3	9	4	2	15	4	4
ENSG00000249239	1	0	1	8	8	2	24	5	6
ENSG00000249240	0	0	1	0	2	1	1	0	0
ENSG00000249241	0	1	0	1	0	0	3	4	0
ENSG00000249242	137	120	164	206	146	179	305	204	215
ENSG00000249244	32	12	22	16	29	29	52	37	34
ENSG00000249245	1	5	1	2	3	9	1	8	4
ENSG00000249247	0	0	0	0	0	0	0	0	0
ENSG00000249249	155	84	123	108	119	109	228	185	156
ENSG00000249252	38	18	17	32	26	18	66	32	24
ENSG00000249253	0	0	0	0	1	0	0	0	1
ENSG00000249255	9	12	14	11	9	20	23	22	17
ENSG00000249256	0	0	0	0	0	0	0	0	1
ENSG00000249257	0	0	0	4	19	28	11	5	3
ENSG00000249258	56	45	8	51	48	52	68	33	58
ENSG00000249259	0	0	0	1	0	0	0	0	0
ENSG00000249261	0	0	0	1	1	1	0	1	0
ENSG00000249262	1	0	0	0	2	1	1	2	1
ENSG00000249263	0	0	0	0	0	0	0	0	0
ENSG00000249264	64	68	81	19	9	6	32	22	18
ENSG00000249266	4	5	4	18	16	9	6	27	18
ENSG00000249267	0	0	0	0	1	0	0	2	0
ENSG00000249269	0	0	0	0	0	0	1	0	0
ENSG00000249270	0	0	0	0	0	0	1	0	0
ENSG00000249271	1	0	2	3	9	12	26	25	18
ENSG00000249272	0	0	0	0	0	0	0	0	1
ENSG00000249274	17	2	6	12	16	14	9	27	22
ENSG00000249275	1	1	0	0	0	0	0	0	0
ENSG00000249276	0	0	0	1	1	0	0	6	0
ENSG00000249277	0	0	0	0	0	0	0	0	0
ENSG00000249278	0	0	0	0	1	0	0	0	0
ENSG00000249279	4	1	1	11	22	11	24	11	11
ENSG00000249282	0	0	0	0	0	0	0	0	0
ENSG00000249283	0	1	2	15	5	6	10	9	13
ENSG00000249284	0	0	0	0	0	0	0	6	0
ENSG00000249285	0	0	0	0	0	0	0	0	0
ENSG00000249286	10	18	4	7	8	11	7	9	8
ENSG00000249287	0	0	0	0	0	1	0	0	0
ENSG00000249288	0	0	0	0	0	0	0	1	0
ENSG00000249289	0	0	0	0	0	0	0	0	0
ENSG00000249290	0	1	0	0	1	0	0	0	3
ENSG00000249293	1	1	2	20	8	9	15	7	7
ENSG00000249295	2	1	5	6	5	4	5	12	7
ENSG00000249297	0	0	0	0	0	0	1	0	0
ENSG00000249301	0	0	0	0	0	1	1	0	0
ENSG00000249302	13	26	26	14	23	14	28	28	36
ENSG00000249304	0	6	1	2	1	0	0	1	3
ENSG00000249305	0	0	0	0	0	0	0	1	0
ENSG00000249306	195	226	190	18	68	57	55	76	55
ENSG00000249307	14	10	17	63	32	25	49	29	19
ENSG00000249309	0	0	0	2	1	0	0	4	2
ENSG00000249310	0	0	0	0	0	1	1	1	0
ENSG00000249311	2	0	0	8	1	2	10	0	2
ENSG00000249312	0	0	0	0	1	0	0	0	0
ENSG00000249316	0	0	0	0	0	0	0	0	0
ENSG00000249317	0	0	0	1	0	1	1	0	0
ENSG00000249318	0	7	1	5	2	1	7	11	1
ENSG00000249319	0	0	0	0	0	0	0	0	0
ENSG00000249320	1	4	1	4	4	5	1	3	2
ENSG00000249321	0	0	0	0	0	0	1	0	0
ENSG00000249326	0	0	0	0	0	0	0	0	1
ENSG00000249328	10	13	7	24	30	22	25	52	38
ENSG00000249330	0	0	0	0	0	0	0	0	0
ENSG00000249332	0	0	0	0	0	0	0	0	0
ENSG00000249333	0	0	0	0	0	0	0	0	0
ENSG00000249334	0	0	0	2	0	0	0	0	0
ENSG00000249335	5	1	1	3	8	7	6	7	10
ENSG00000249337	1	4	1	0	0	5	6	2	1
ENSG00000249338	0	8	1	7	5	2	7	5	10
ENSG00000249341	1	5	0	25	26	17	6	11	6
ENSG00000249343	0	0	0	2	3	1	2	3	3
ENSG00000249345	0	0	0	0	0	0	1	2	0
ENSG00000249346	0	0	0	0	2	1	2	1	1
ENSG00000249347	0	0	0	0	0	0	0	0	0
ENSG00000249348	33	34	34	44	57	53	70	43	62
ENSG00000249349	1	0	0	0	0	1	2	0	0
ENSG00000249351	0	0	0	0	0	0	2	1	0
ENSG00000249352	0	1	1	0	0	2	1	1	1
ENSG00000249353	1698	1105	1595	501	552	511	1089	814	867
ENSG00000249359	1	0	0	4	1	5	5	4	1
ENSG00000249360	1	0	0	4	5	3	7	10	24
ENSG00000249362	0	0	0	5	5	2	0	3	5
ENSG00000249363	32	15	22	33	41	10	57	28	17
ENSG00000249364	188	120	180	393	357	304	744	454	511
ENSG00000249367	5	0	4	1	5	2	12	2	8
ENSG00000249368	0	0	0	0	0	0	0	0	0
ENSG00000249372	7	8	5	11	8	1	4	9	2
ENSG00000249373	22	13	15	15	11	22	49	26	40
ENSG00000249375	0	0	0	0	3	0	9	0	1
ENSG00000249378	1	4	2	0	0	1	0	0	0
ENSG00000249379	37	27	13	14	17	15	42	28	21
ENSG00000249380	0	0	0	0	0	0	1	4	0
ENSG00000249381	1	5	0	5	5	6	4	1	2
ENSG00000249382	0	0	0	0	0	0	0	0	0
ENSG00000249383	2	8	2	14	5	14	19	20	15
ENSG00000249386	0	0	0	0	0	0	0	0	0
ENSG00000249387	0	0	0	0	0	0	0	0	0
ENSG00000249388	5	4	7	23	28	24	33	46	42
ENSG00000249392	0	0	0	0	0	1	0	0	0
ENSG00000249395	246	153	266	254	239	204	394	297	343
ENSG00000249396	2	2	3	16	18	27	10	37	15
ENSG00000249400	1	0	0	7	15	16	13	22	11
ENSG00000249403	0	0	0	1	0	0	0	0	0
ENSG00000249404	0	0	0	0	1	0	0	0	0
ENSG00000249405	0	0	0	0	0	1	1	1	0
ENSG00000249406	0	0	1	7	11	9	6	16	7
ENSG00000249407	19	21	9	12	10	10	11	15	8
ENSG00000249409	13	16	13	23	10	10	27	14	18
ENSG00000249410	0	1	0	5	9	8	7	6	4
ENSG00000249411	0	0	0	0	0	0	2	1	0
ENSG00000249412	12	8	8	12	15	2	9	12	7
ENSG00000249413	42	39	48	42	72	56	128	81	127
ENSG00000249416	0	0	0	0	0	0	0	0	0
ENSG00000249417	8	6	8	4	15	2	12	7	8
ENSG00000249418	0	0	0	0	0	1	0	5	0
ENSG00000249419	0	0	0	0	0	0	0	0	0
ENSG00000249421	27	16	15	5	6	9	34	14	20
ENSG00000249425	0	0	0	0	0	0	1	0	0
ENSG00000249426	20	13	4	6	4	5	14	6	19
ENSG00000249429	0	0	0	0	0	1	1	0	0
ENSG00000249433	0	1	1	2	0	5	4	7	11
ENSG00000249435	0	0	0	0	0	0	0	0	0
ENSG00000249436	0	0	0	3	10	7	2	16	11
ENSG00000249437	35	37	50	27	43	65	45	54	81
ENSG00000249438	0	0	0	0	2	1	6	2	5
ENSG00000249439	0	0	0	1	1	0	0	0	0
ENSG00000249441	0	0	0	0	0	0	0	0	1
ENSG00000249443	0	0	0	0	0	0	0	0	0
ENSG00000249444	0	0	0	0	0	0	0	0	0
ENSG00000249446	0	0	0	0	0	0	2	0	0
ENSG00000249448	0	0	0	0	1	0	4	0	0
ENSG00000249449	1	0	0	0	0	0	0	0	0
ENSG00000249451	1	1	3	3	3	3	1	2	8
ENSG00000249452	0	0	0	0	0	1	0	0	0
ENSG00000249453	1	0	4	10	6	8	6	9	5
ENSG00000249454	0	1	1	4	2	7	0	3	3
ENSG00000249456	2	0	0	0	0	0	0	0	0
ENSG00000249458	1	0	0	0	0	0	0	0	1
ENSG00000249459	0	0	0	0	0	0	0	0	0
ENSG00000249460	6	4	4	10	14	24	15	9	17
ENSG00000249462	0	0	0	0	0	0	1	1	0
ENSG00000249463	4	0	0	0	0	0	0	1	0
ENSG00000249464	6	8	9	17	15	12	36	42	30
ENSG00000249465	4	2	3	1	0	0	2	1	2
ENSG00000249467	0	0	0	0	0	0	0	0	0
ENSG00000249471	182	166	173	202	249	206	325	263	342
ENSG00000249472	0	0	0	0	0	0	0	0	0
ENSG00000249474	0	0	0	0	0	0	0	0	0
ENSG00000249476	345	211	202	240	185	142	291	202	263
ENSG00000249478	6	9	1	7	17	12	16	13	18
ENSG00000249479	0	0	0	0	0	0	0	0	0
ENSG00000249481	26	10	14	7	22	15	33	40	38
ENSG00000249482	0	0	1	2	0	0	1	2	0
ENSG00000249483	0	0	0	0	0	0	2	0	0
ENSG00000249484	0	2	2	9	13	13	9	3	11
ENSG00000249485	163	146	160	83	74	81	229	107	119
ENSG00000249486	0	0	0	0	0	0	0	0	0
ENSG00000249487	2	2	0	7	6	7	4	8	1
ENSG00000249488	0	0	0	2	1	0	2	3	1
ENSG00000249489	0	5	1	2	6	2	6	0	1
ENSG00000249490	0	0	0	0	0	0	0	0	0
ENSG00000249491	0	0	0	0	0	0	0	0	0
ENSG00000249492	174	136	221	338	303	313	386	410	413
ENSG00000249493	19	13	10	2	3	8	14	9	9
ENSG00000249494	7	3	4	18	16	8	11	8	10
ENSG00000249495	3	0	0	0	1	2	5	13	1
ENSG00000249497	0	0	0	6	4	2	5	2	4
ENSG00000249500	0	0	0	0	1	0	2	0	0
ENSG00000249501	0	0	0	0	0	0	0	0	0
ENSG00000249502	19	25	61	31	39	46	52	56	32
ENSG00000249503	0	0	1	0	1	0	0	4	2
ENSG00000249504	0	0	0	0	0	0	0	0	0
ENSG00000249505	0	1	0	0	1	0	4	3	2
ENSG00000249506	0	0	0	8	14	11	12	7	23
ENSG00000249509	16	12	14	26	34	31	27	40	36
ENSG00000249510	0	0	0	1	1	0	0	1	0
ENSG00000249513	2	0	0	6	5	3	12	12	13
ENSG00000249514	7	5	6	0	2	1	2	6	5
ENSG00000249515	0	1	0	3	0	0	0	0	0
ENSG00000249516	0	0	0	1	0	4	2	0	0
ENSG00000249518	1	0	0	0	0	4	1	5	2
ENSG00000249519	0	0	0	0	1	0	1	1	0
ENSG00000249520	0	0	0	0	0	0	0	0	0
ENSG00000249521	0	0	0	1	0	0	0	0	0
ENSG00000249522	0	0	0	3	4	0	1	2	1
ENSG00000249525	0	0	0	0	0	0	0	0	0
ENSG00000249526	5	0	2	21	30	18	17	23	18
ENSG00000249531	1	0	0	2	21	9	18	20	17
ENSG00000249532	12	17	5	4	2	10	14	13	11
ENSG00000249534	0	0	0	3	0	0	0	2	2
ENSG00000249539	0	0	0	0	0	0	1	0	0
ENSG00000249540	0	0	0	1	6	4	7	2	2
ENSG00000249541	3	2	1	1	5	0	2	0	1
ENSG00000249542	0	0	0	0	0	0	0	0	0
ENSG00000249545	0	0	0	0	0	0	0	0	0
ENSG00000249547	1	1	1	0	0	1	0	1	1
ENSG00000249550	169	166	204	161	155	153	268	205	188
ENSG00000249551	0	0	0	0	1	1	1	0	1
ENSG00000249553	0	0	0	0	0	0	0	0	3
ENSG00000249555	0	0	0	0	0	0	0	0	0
ENSG00000249557	0	0	0	0	0	0	0	0	0
ENSG00000249558	25	15	16	8	2	9	34	19	16
ENSG00000249562	1	1	0	0	0	0	1	0	0
ENSG00000249563	0	0	0	0	0	2	0	0	0
ENSG00000249564	0	0	0	0	0	0	0	0	0
ENSG00000249565	484	264	412	203	156	200	415	264	272
ENSG00000249568	0	0	1	14	1	0	44	0	1
ENSG00000249572	18	28	14	29	25	33	45	38	51
ENSG00000249574	0	0	0	0	0	0	0	0	0
ENSG00000249577	0	0	0	0	0	0	2	1	2
ENSG00000249579	0	0	0	3	4	5	1	2	5
ENSG00000249580	2	0	0	5	2	0	0	3	1
ENSG00000249581	0	0	4	0	0	0	0	0	3
ENSG00000249582	1	0	1	1	0	0	6	0	0
ENSG00000249584	0	0	0	0	2	2	2	1	0
ENSG00000249588	0	0	1	0	0	0	0	1	0
ENSG00000249590	0	0	0	0	0	0	0	0	0
ENSG00000249592	680	476	760	606	529	565	1033	664	636
ENSG00000249593	57	23	50	67	78	46	127	101	98
ENSG00000249599	5	3	2	12	11	7	18	8	8
ENSG00000249600	0	0	0	0	0	0	0	0	0
ENSG00000249601	1	0	0	0	1	1	0	0	0
ENSG00000249602	1	2	1	8	2	2	2	1	6
ENSG00000249604	14	12	17	16	35	19	55	54	40
ENSG00000249605	0	1	2	3	7	1	2	5	3
ENSG00000249606	0	0	0	0	0	0	0	0	0
ENSG00000249607	0	0	0	0	0	0	0	0	0
ENSG00000249609	9	12	8	15	23	19	33	19	28
ENSG00000249610	1	2	1	4	4	6	7	6	4
ENSG00000249613	0	0	0	0	0	2	0	0	1
ENSG00000249614	0	2	0	0	0	1	4	0	0
ENSG00000249616	0	0	1	0	0	0	0	0	0
ENSG00000249617	5	0	0	5	1	1	11	3	2
ENSG00000249618	16	12	21	17	22	33	47	40	52
ENSG00000249619	1	0	0	0	1	0	1	4	1
ENSG00000249620	0	0	0	0	0	0	0	0	0
ENSG00000249621	0	1	1	10	4	3	9	5	5
ENSG00000249623	2	5	2	3	9	8	8	2	12
ENSG00000249624	1	0	0	3	0	0	1	0	0
ENSG00000249626	26	16	6	15	8	16	37	42	21
ENSG00000249627	0	0	0	0	0	0	0	0	0
ENSG00000249628	5	4	3	8	7	4	15	6	10
ENSG00000249631	5	6	4	4	10	9	18	7	7
ENSG00000249633	0	0	0	0	1	1	0	1	0
ENSG00000249634	0	0	0	0	0	0	0	0	0
ENSG00000249635	17	10	8	51	35	35	38	45	46
ENSG00000249637	22	31	38	36	26	39	69	58	52
ENSG00000249638	0	0	0	0	0	0	0	0	0
ENSG00000249639	0	0	0	1	2	4	0	0	1
ENSG00000249641	32	22	59	12	40	13	26	28	28
ENSG00000249642	0	0	0	0	1	0	0	0	0
ENSG00000249646	0	0	0	0	0	0	0	0	0
ENSG00000249647	17	16	6	18	17	20	22	24	22
ENSG00000249649	2	2	4	3	4	1	2	7	2
ENSG00000249650	1	0	2	7	5	5	3	1	6
ENSG00000249654	0	0	0	0	0	1	1	1	1
ENSG00000249655	27	6	30	53	47	42	83	71	54
ENSG00000249658	3	0	0	3	3	5	3	6	5
ENSG00000249661	40	48	50	54	29	60	116	52	78
ENSG00000249662	0	0	0	0	0	0	0	0	0
ENSG00000249664	11	0	3	18	19	14	38	11	16
ENSG00000249667	0	0	0	1	0	1	1	0	2
ENSG00000249668	0	0	0	0	0	0	0	0	0
ENSG00000249669	9	13	1	76	175	136	62	183	132
ENSG00000249673	428	399	368	322	273	264	473	429	511
ENSG00000249675	0	0	1	0	1	0	4	1	1
ENSG00000249678	53	38	49	53	45	55	76	70	83
ENSG00000249679	13	6	14	21	14	16	29	27	24
ENSG00000249680	0	0	0	9	17	12	6	22	10
ENSG00000249681	2	0	0	9	9	0	2	9	10
ENSG00000249684	229	168	121	114	109	115	183	214	161
ENSG00000249685	13	19	12	21	8	20	20	14	24
ENSG00000249686	0	0	0	0	0	0	0	0	2
ENSG00000249688	0	0	0	1	1	2	2	4	1
ENSG00000249689	0	0	0	5	5	3	2	4	9
ENSG00000249690	47	66	66	54	40	65	100	43	72
ENSG00000249691	3	3	2	16	14	5	16	17	21
ENSG00000249692	0	0	0	0	0	0	0	0	0
ENSG00000249693	7	6	5	16	16	20	14	31	18
ENSG00000249695	3	1	4	40	45	68	42	59	52
ENSG00000249697	4	3	10	1	1	3	3	11	12
ENSG00000249698	0	0	0	0	0	0	0	0	0
ENSG00000249699	0	5	0	1	10	6	1	0	11
ENSG00000249700	5	5	6	8	4	8	11	18	16
ENSG00000249706	3	0	2	27	8	16	27	24	18
ENSG00000249708	0	0	0	1	1	1	0	0	0
ENSG00000249709	47	48	53	39	38	18	89	77	65
ENSG00000249710	0	0	1	2	0	1	5	0	0
ENSG00000249713	0	2	3	5	2	2	3	8	8
ENSG00000249715	66	86	47	331	244	307	450	363	325
ENSG00000249717	22	16	17	9	16	15	21	39	15
ENSG00000249721	25	11	16	11	23	13	13	29	39
ENSG00000249722	0	1	0	6	2	2	4	3	7
ENSG00000249725	0	0	0	3	2	0	0	0	3
ENSG00000249726	0	0	0	0	0	0	0	0	0
ENSG00000249727	0	1	0	0	1	1	0	0	0
ENSG00000249729	0	0	0	1	1	2	1	1	1
ENSG00000249730	0	0	0	0	0	0	0	0	0
ENSG00000249731	1	0	0	0	3	0	2	4	0
ENSG00000249735	0	0	0	0	0	0	0	0	0
ENSG00000249736	3	5	1	10	4	6	18	2	7
ENSG00000249737	3	1	2	18	26	23	22	28	17
ENSG00000249738	85	51	76	209	174	185	348	247	270
ENSG00000249740	6	6	13	11	6	6	8	16	10
ENSG00000249741	1	0	4	2	1	0	3	0	0
ENSG00000249742	0	0	0	0	1	0	0	1	0
ENSG00000249743	0	0	1	16	3	9	2	6	3
ENSG00000249744	0	0	0	0	0	0	0	0	0
ENSG00000249745	0	0	0	1	1	2	1	5	2
ENSG00000249746	2	4	0	4	0	2	5	9	3
ENSG00000249747	0	0	0	0	0	0	0	0	0
ENSG00000249748	0	0	0	1	1	0	2	0	1
ENSG00000249751	0	0	0	0	0	0	0	1	1
ENSG00000249752	2	0	0	0	0	0	3	0	0
ENSG00000249753	8	5	10	11	5	6	11	7	9
ENSG00000249754	0	2	0	1	2	1	0	0	1
ENSG00000249755	1	0	1	1	1	2	5	3	3
ENSG00000249761	0	0	4	1	1	0	0	4	0
ENSG00000249763	0	0	0	0	0	0	0	1	0
ENSG00000249764	1	1	0	1	6	10	9	8	9
ENSG00000249766	0	0	0	0	0	0	0	0	0
ENSG00000249767	14	6	29	24	17	11	38	19	42
ENSG00000249768	0	0	0	0	1	1	0	0	2
ENSG00000249770	0	0	0	0	0	0	0	0	0
ENSG00000249771	10	0	4	7	6	4	10	11	6
ENSG00000249772	7	0	5	7	9	1	3	5	7
ENSG00000249773	6	0	1	1	0	0	1	3	0
ENSG00000249774	0	0	1	0	1	2	1	0	1
ENSG00000249776	3	0	0	1	1	4	2	1	7
ENSG00000249777	0	0	0	0	0	0	0	0	0
ENSG00000249778	0	1	1	0	1	0	1	1	1
ENSG00000249779	7	11	3	9	23	13	20	23	21
ENSG00000249780	10	2	2	4	7	10	9	2	8
ENSG00000249781	7	6	7	22	7	12	23	8	14
ENSG00000249782	0	1	0	1	3	5	1	2	1
ENSG00000249784	0	0	0	0	0	0	0	0	0
ENSG00000249785	0	0	0	0	1	0	0	0	0
ENSG00000249786	46	26	37	111	129	132	199	128	130
ENSG00000249787	9	1	16	20	38	41	33	26	47
ENSG00000249790	2	6	2	0	2	1	4	1	1
ENSG00000249791	24	11	8	16	24	20	31	16	23
ENSG00000249792	6	4	0	3	1	6	4	1	5
ENSG00000249795	0	0	0	0	0	1	0	0	2
ENSG00000249797	0	0	1	4	8	1	8	1	4
ENSG00000249798	0	2	1	11	12	21	11	2	6
ENSG00000249799	1	1	3	10	1	6	4	2	5
ENSG00000249803	0	1	1	16	5	1	18	12	8
ENSG00000249806	0	0	0	1	0	0	2	1	0
ENSG00000249807	12	2	9	20	14	19	23	28	25
ENSG00000249808	0	0	0	0	0	0	0	0	0
ENSG00000249811	0	0	0	0	0	0	0	0	0
ENSG00000249815	3	0	1	16	1	3	14	4	5
ENSG00000249816	0	1	0	8	7	8	5	10	5
ENSG00000249818	0	0	0	2	4	1	1	0	1
ENSG00000249819	0	0	0	0	1	0	0	0	0
ENSG00000249820	0	0	0	0	0	0	1	0	2
ENSG00000249825	23	18	21	31	25	22	32	22	38
ENSG00000249828	0	0	0	0	0	0	0	0	0
ENSG00000249829	0	1	3	0	1	1	1	1	1
